"Includes Amazon Marketplace, Fulfillment by Amazon (FBA), and Amazon Webstore transactions"
"All amounts in USD, unless specified"
"Definitions:"
"Sales tax collected: Includes sales tax collected from buyers for product sales, shipping, and gift wrap."
"Selling fees: Includes variable closing fees and referral fees."
"Other transaction fees: Includes shipping chargebacks, shipping holdbacks, per-item fees  and sales tax collection fees."
"Other: Includes non-order transaction amounts. For more details, see the ""Type"" and ""Description"" columns for each order ID."
"date/time","settlement id","type","order id","sku","description","quantity","marketplace","account type","fulfillment","order city","order state","order postal","tax collection model","product sales","product sales tax","shipping credits","shipping credits tax","gift wrap credits","giftwrap credits tax","Regulatory Fee","Tax On Regulatory Fee","promotional rebates","promotional rebates tax","marketplace withheld tax","selling fees","fba fees","other transaction fees","other","total"
"Apr 19, 2025 10:55:59 AM PDT","23377328141","Order","112-4575871-5494614","CF-JJ-02-B","owosald Pot Hook for Hanging Black Metal s Hooks for Hanging,Pot Rack Hooks Available for Finishing cookware(4in Black 20Pcs)","1","amazon.com","Standard Orders","Amazon","Americus","GA","31709","MarketplaceFacilitator","15.99","1.28","0","0","0","0","0","0","0","0","-1.28","-2.40","-3.65","0","0","9.94"
"Apr 19, 2025 3:11:03 PM PDT","23377328141","Order","111-4733705-8452206","CF-JJ-02-B","owosald Pot Hook for Hanging Black Metal s Hooks for Hanging,Pot Rack Hooks Available for Finishing cookware(4in Black 20Pcs)","1","amazon.com","Standard Orders","Amazon","ST.  LOUIS","MISSOURI","63109","MarketplaceFacilitator","15.99","1.44","0","0","0","0","0","0","0","0","-1.44","-2.40","-3.65","0","0","9.94"
"Apr 19, 2025 3:16:49 PM PDT","23377328141","Order","111-4316938-3193052","CF-JJ-01B","owosald Black Metal s Hooks for Hanging,Pot Hanger Hooks Available for Finishing cookware,(4 inch, Black, 10)","1","amazon.com","Standard Orders","Amazon","Groton","MA","01450","MarketplaceFacilitator","11.99","0.71","0","0","0","0","0","0","-0.60","0","-0.71","-1.71","-3.33","0","0","6.35"
"Apr 19, 2025 3:41:03 PM PDT","23377328141","Service Fee","e1e461e0-3b0d-4619-bcd0-266d9c38b56a","","Coupon Redemption Fee: Save 5% on Stainless Steel s Hook","1","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.60","0","-0.60"
"Apr 19, 2025 4:06:49 PM PDT","23377328141","Service Fee","f34234e3-8b5a-4b5f-8167-ed5c31920d3c","","Coupon Redemption Fee: Save 20% on Pot hooks","1","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.60","0","-0.60"
"Apr 19, 2025 5:02:17 PM PDT","23377328141","Refund","113-3423105-9848200","CF-JJ-01B","owosald Black Metal s Hooks for Hanging,Pot Hanger Hooks Available for Finishing cookware,(4 inch, Black, 10)","1","amazon.com","Standard Orders","Amazon","MARNE","MI","49435","MarketplaceFacilitator","-11.99","-0.68","0","0","0","0","0","0","0.60","0","0.68","1.37","0","0","0","-10.02"
"Apr 19, 2025 5:24:39 PM PDT","23377328141","Refund","113-7358522-2802653","CF-JJ-01B","owosald Black Metal s Hooks for Hanging,Pot Hanger Hooks Available for Finishing cookware,(4 inch, Black, 10)","1","amazon.com","Standard Orders","Amazon","MARNE","MI","49435","MarketplaceFacilitator","-11.99","-0.68","0","0","0","0","0","0","0.60","0","0.68","1.37","0","0","0","-10.02"
"Apr 20, 2025 9:05:05 AM PDT","23377328141","Order","114-2534080-9912219","CF-JJ-02-B","owosald Pot Hook for Hanging Black Metal s Hooks for Hanging,Pot Rack Hooks Available for Finishing cookware(4in Black 20Pcs)","1","amazon.com","Standard Orders","Amazon","WINDOM","MN","56101","MarketplaceFacilitator","15.99","0.88","0","0","0","0","0","0","-3.20","0","-0.88","-1.92","-3.65","0","0","7.22"
"Apr 20, 2025 3:33:03 PM PDT","23377328141","Service Fee","e1e461e0-3b0d-4619-bcd0-266d9c38b56a","","Coupon Redemption Fee: Save 5% on Stainless Steel s Hook","2","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-1.20","0","-1.20"
"Apr 20, 2025 3:53:09 PM PDT","23377328141","Service Fee","f34234e3-8b5a-4b5f-8167-ed5c31920d3c","","Coupon Redemption Fee: Save 20% on Pot hooks","1","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.60","0","-0.60"
